time,value
2012-10-26,119010.8098245
2012-10-29,107546.226634
2012-10-30,96699.2622442
2012-10-31,142744.1421998
2012-11-01,103916.5966314
2012-11-02,110884.86032889999
2012-11-05,108401.472625
2012-11-06,94917.4551595
2012-11-07,89703.3204621
2012-11-08,89718.1130928
2012-11-09,103028.1189266
2012-11-12,59674.1287995
2012-11-13,99425.0331097
2012-11-14,94011.66711289999
2012-11-15,100045.7074331
2012-11-16,115873.1464
2012-11-19,107475.8406178
2012-11-20,100377.9998377
2012-11-21,98560.11648639999
2012-11-22,70792.5515782
2012-11-23,133150.5976469
2012-11-26,128092.0386937
2012-11-27,101536.5704004
2012-11-28,110582.7535725
2012-11-29,117620.67842
2012-11-30,166290.542571
2012-12-03,136882.5367576
2012-12-04,113991.625991
2012-12-05,142787.90704770002
2012-12-06,115466.61193989999
2012-12-07,114457.5340343
2012-12-10,111613.5017237
2012-12-11,102368.3429755
2012-12-12,109424.6411928
2012-12-13,114326.69747110001
2012-12-14,126720.8167853
2012-12-17,133778.3687605
2012-12-18,116681.119979
2012-12-19,140577.3435897
2012-12-20,144831.67909720002
2012-12-21,179603.20745629998
2012-12-24,118598.9798726
2012-12-27,160558.76592960002
2012-12-28,157053.6355291
2012-12-31,149453.0157805
2013-01-03,160247.1863864
2013-01-04,148819.44762179998
2013-01-07,158126.0176595
2013-01-08,130627.699759
2013-01-09,110147.4143147
2013-01-10,128536.995954
2013-01-11,127891.16256730001
2013-01-14,138974.0779339
2013-01-15,127727.95773
2013-01-16,116546.3313786
2013-01-17,127443.583335
2013-01-18,122517.409449
2013-01-21,87236.9533507
2013-01-22,149162.6721614
2013-01-23,125018.0886005
2013-01-24,128260.5604964
2013-01-25,141132.9007649
2013-01-28,134588.9547402
2013-01-29,125172.8708191
2013-01-30,123771.3862206
2013-01-31,168608.0256428
2013-02-01,136875.9931712
2013-02-04,139619.4137525
2013-02-05,137904.998685
2013-02-06,120383.6386404
2013-02-07,145233.735566
2013-02-08,147087.8255414
2013-02-11,165900.03376360002
2013-02-12,130030.6908023
2013-02-13,117160.1424478
2013-02-14,132625.89543
2013-02-15,145929.1907496
2013-02-18,93582.3629378
2013-02-19,152870.9175791
2013-02-20,152043.3256135
2013-02-21,141750.3917691
2013-02-22,141073.0618755
2013-02-25,167260.7064126
2013-02-26,153135.9016611
2013-02-27,158869.4982035
2013-02-28,195887.3505532
2013-03-01,166565.46112579998
2013-03-04,165370.8374545
2013-03-05,158321.1963604
2013-03-06,140669.24034760002
2013-03-07,144051.85831470002
2013-03-08,139502.1292552
2013-03-11,144913.60910139998
2013-03-12,131693.9456986
2013-03-13,121015.8023914
2013-03-14,141329.38520820002
2013-03-15,153279.8408835
2013-03-18,147579.11498020001
2013-03-19,145239.7283426
2013-03-20,174239.38014020002
2013-03-21,146070.0949179
2013-03-22,142308.3275963
2013-03-25,140763.23482789999
2013-03-26,127486.24635789999
2013-03-27,139092.59958
2013-03-28,214833.8573377
2013-04-02,180524.00312220003
2013-04-03,153284.7704065
2013-04-04,148973.4794226
2013-04-05,130524.2398347
2013-04-08,151834.87489479998
2013-04-09,126199.8496798
2013-04-10,136582.9529763
2013-04-11,159603.1318031
2013-04-12,135751.7314545
2013-04-15,136563.7397802
2013-04-16,129517.214453
2013-04-17,124907.2168852
2013-04-18,142900.4024003
2013-04-19,119043.0787735
2013-04-22,127005.4760064
2013-04-23,128578.75963880001
2013-04-24,122121.2605166
2013-04-25,145840.2976631
2013-04-26,131649.25924369998
2013-04-29,143963.1470341
2013-04-30,166630.4368436
2013-05-02,162903.6931099
2013-05-03,145124.41072020002
2013-05-06,127372.9806907
2013-05-07,130663.0759201
2013-05-08,121708.7368861
2013-05-10,147319.4606115
2013-05-13,142144.1230255
2013-05-14,129276.1414807
2013-05-15,152381.165053
2013-05-16,134893.6975936
2013-05-17,130254.7965393
2013-05-21,148633.71309089998
2013-05-22,126524.5556997
2013-05-23,138654.4397787
2013-05-24,153136.4510833
2013-05-27,83180.4067479
2013-05-28,147426.258285
2013-05-29,126166.77715919999
2013-05-30,124345.5794489
2013-05-31,155783.74000289998
2013-06-03,132842.7405753
2013-06-04,125749.23252
2013-06-05,119906.068104
2013-06-06,129600.6768093
2013-06-07,139392.93736920002
2013-06-10,122945.9835081
2013-06-11,112314.7594419
2013-06-12,98092.540746
2013-06-13,122043.39828760001
2013-06-14,126570.2761149
2013-06-17,131798.5212355
2013-06-18,116121.24303839999
2013-06-19,146274.9340253
2013-06-20,124495.81199589999
2013-06-21,123863.4988018
2013-06-24,131985.0694983
2013-06-25,129915.2150079
2013-06-26,149218.4293442
2013-06-27,138840.4719612
2013-06-28,207088.0371843
2013-07-01,169320.2787739
2013-07-02,142198.043553
2013-07-03,143160.8907127
2013-07-04,75105.2239846
2013-07-05,138255.906705
2013-07-08,126841.2753997
2013-07-09,112854.3556174
2013-07-10,121514.6566596
2013-07-11,121652.25270889999
2013-07-12,115082.05407960001
2013-07-15,126290.6782232
2013-07-16,101722.3658333
2013-07-17,107636.6529957
2013-07-18,104943.6285905
2013-07-19,120871.3072538
2013-07-22,117997.6320461
2013-07-23,109578.2532993
2013-07-24,115738.6611448
2013-07-25,118027.34440660001
2013-07-26,113315.6453224
2013-07-29,119610.131609
2013-07-30,113258.6108513
2013-07-31,150098.2807461
2013-08-02,143320.29378829998
2013-08-05,138328.1287374
2013-08-06,106515.01574
2013-08-07,109692.5789307
2013-08-08,104757.2218132
2013-08-09,106629.1688313
2013-08-12,109360.5213102
2013-08-13,104280.47649639999
2013-08-14,105148.09453219999
2013-08-15,120817.32749289999
2013-08-16,108739.61216080001
2013-08-19,109886.3266679
2013-08-20,99856.75580489999
2013-08-21,104892.3294529
2013-08-22,112601.92340510001
2013-08-23,123426.2066427
2013-08-26,103286.4410462
2013-08-27,111805.5720154
2013-08-28,109325.3922873
2013-08-29,124485.9478789
2013-08-30,177379.2376509
2013-09-02,93230.77749739999
2013-09-03,145956.9090279
2013-09-04,109190.6791689
2013-09-05,112596.2737092
2013-09-06,112399.88694160001
2013-09-09,114367.75054810001
2013-09-10,125427.8109986
2013-09-11,100522.4525232
2013-09-12,112838.16019889999
2013-09-13,123610.2869606
2013-09-16,117156.21110639999
2013-09-17,120218.7501272
2013-09-18,130812.16894619999
2013-09-19,112224.4475083
2013-09-20,129666.6222922
2013-09-23,117224.8958325
2013-09-24,110606.4233035
2013-09-25,133591.5892711
2013-09-26,112451.76070989999
2013-09-27,122058.767894
2013-09-30,149773.3504765
2013-10-01,111338.5349952
2013-10-02,100388.38040010001
2013-10-03,106157.45119169999
2013-10-04,105137.20852819999
2013-10-07,120646.598669
2013-10-08,98092.53324460001
2013-10-09,110371.4953053
2013-10-10,114286.3815941
2013-10-11,109534.52312289999
2013-10-14,58039.0401315
2013-10-15,121547.983435
2013-10-16,103066.3296664
2013-10-17,105740.46077569999
2013-10-18,113784.0976168
2013-10-21,111310.7983925
2013-10-22,103752.802092
2013-10-23,112223.7620528
2013-10-24,114403.2546807
2013-10-25,130965.49046710001
2013-10-28,110043.3589186
2013-10-29,103957.15666980001
2013-10-30,115817.47670989999
2013-10-31,164072.1965495
2013-11-01,118652.3809056
2013-11-04,119211.6257653
2013-11-05,104082.410258
2013-11-06,101543.9884532
2013-11-07,105448.83806489999
2013-11-08,109736.1270646
2013-11-11,68181.3037325
2013-11-12,128320.9032489
2013-11-13,99140.0307245
2013-11-14,104893.181583
2013-11-15,114133.8584031
2013-11-18,102442.0996659
2013-11-19,98052.731347
2013-11-20,95270.52519269999
2013-11-21,100461.6946037
2013-11-22,106152.84104360001
2013-11-25,132780.5994583
2013-11-26,103621.3959631
2013-11-27,110297.088538
2013-11-28,61943.800465
2013-11-29,194015.8342949
2013-12-02,153591.1629238
2013-12-03,111302.6504245
2013-12-04,101388.7875803
2013-12-05,104414.2752115
2013-12-06,121133.4612221
2013-12-09,118290.5488082
2013-12-10,101987.2723308
2013-12-11,110386.1698988
2013-12-12,110790.9719576
2013-12-13,114348.58167089999
2013-12-16,126764.0890076
2013-12-17,109334.88539560001
2013-12-18,138567.0454397
2013-12-19,109913.96722230001
2013-12-20,147680.5203245
2013-12-23,133465.812946
2013-12-24,111922.03012560001
2013-12-27,154893.2131808
2013-12-30,139930.3764487
2013-12-31,137374.0165544
2014-01-03,161745.7561165
2014-01-06,138627.40572439999
2014-01-07,112788.9571373
2014-01-08,111880.9882539
2014-01-09,119150.03342260001
2014-01-10,124582.89961719999
2014-01-13,128816.5139685
2014-01-14,114085.0758234
2014-01-15,123225.825693
2014-01-16,115676.6290473
2014-01-17,124316.7475815
2014-01-20,83107.7606562
2014-01-21,127003.28997089999
2014-01-22,114801.68116539999
2014-01-23,103649.0425276
2014-01-24,126576.6841157
2014-01-27,116583.64086680001
2014-01-28,111635.7394298
2014-01-29,119861.1821462
2014-01-30,133229.6057298
2014-01-31,162200.6390557
2014-02-03,125650.85381039999
2014-02-04,121007.9773323
2014-02-05,121294.69428839999
2014-02-06,118328.0325344
2014-02-07,125190.2715675
2014-02-10,132885.9961106
2014-02-11,107235.28772580001
2014-02-12,107485.9453608
2014-02-13,118004.7198226
2014-02-14,116554.1876113
2014-02-17,81646.9047157
2014-02-18,116164.8464945
2014-02-19,102992.162089
2014-02-20,113670.8230679
2014-02-21,118456.6108673
2014-02-24,113687.6564769
2014-02-25,113952.19012239999
2014-02-26,114738.6801535
2014-02-27,123440.50960189999
2014-02-28,189687.3149604
2014-03-03,137637.2952055
2014-03-04,141454.82042489998
2014-03-05,125806.2730315
2014-03-06,120953.07704019999
2014-03-07,122860.765403
2014-03-10,129861.881439
2014-03-11,129590.9165661
2014-03-12,108235.5761857
2014-03-13,108769.5095695
2014-03-14,131001.087925
2014-03-17,142415.37340570003
2014-03-18,121246.3086625
2014-03-19,122858.591917
2014-03-20,118242.91813430001
2014-03-21,118364.8894472
2014-03-24,126755.05153910001
2014-03-25,127220.5656996
2014-03-26,149358.9175658
2014-03-27,123002.9972169
2014-03-28,120502.1597687
2014-03-31,207695.5694275
2014-04-01,151926.16478770002
2014-04-02,131266.019744
2014-04-03,132917.5907316
2014-04-04,133389.4746675
2014-04-07,135244.8482177
2014-04-08,108481.52362919999
2014-04-09,124757.5519113
2014-04-10,129408.7976012
2014-04-11,123432.6323157
2014-04-14,128911.0321543
2014-04-15,125183.6316737
2014-04-16,116272.7305347
2014-04-17,132082.4649765
2014-04-22,156563.1389629
2014-04-23,116709.0053163
2014-04-24,142611.16480320002
2014-04-25,140786.8686014
2014-04-28,134313.2284033
2014-04-29,113747.5263
2014-04-30,179792.928788
2014-05-02,132053.8801181
2014-05-05,125238.32075289999
2014-05-06,127756.0773128
2014-05-07,116592.46094
2014-05-08,101690.55074460001
2014-05-09,116682.77275539999
2014-05-12,124319.4856839
2014-05-13,102162.96007989999
2014-05-14,102164.0818629
2014-05-15,117191.104843
2014-05-16,110294.450906
2014-05-19,112566.8038032
2014-05-20,123345.3415717
2014-05-21,112518.138516
2014-05-22,114591.1757607
2014-05-23,129112.826351
2014-05-26,78478.4058686
2014-05-27,131944.4498192
2014-05-28,132293.6085758
2014-05-30,183176.96653910002
2014-06-02,134227.3620382
2014-06-03,127197.1084308
2014-06-04,119953.1046245
2014-06-05,111386.4830392
2014-06-06,111645.17054189999
2014-06-10,114295.9041925
2014-06-11,111036.2147
2014-06-12,112830.6533655
2014-06-13,112484.60532260001
2014-06-16,115218.9758993
2014-06-17,95369.3050793
2014-06-18,125549.2946097
2014-06-19,101031.1594339
2014-06-20,117492.5707103
2014-06-23,103448.5141981
2014-06-24,91733.01720439999
2014-06-25,142518.9199381
2014-06-26,113674.8313457
2014-06-27,128555.30115239999
2014-06-30,186575.80949020002
2014-07-01,136813.4523749
2014-07-02,117849.2798833
2014-07-03,123616.6076322
2014-07-04,81883.9075972
2014-07-07,130874.081579
2014-07-08,130970.3002974
2014-07-09,112302.5326575
2014-07-10,108092.7516895
2014-07-11,103819.7479339
2014-07-14,121937.1548394
2014-07-15,107741.1602612
2014-07-16,101112.2431803
2014-07-17,100672.631855
2014-07-18,98907.4202987
2014-07-21,102048.758585
2014-07-22,93726.2126577
2014-07-23,95335.5861244
2014-07-24,95481.76613080001
2014-07-25,109728.7351995
2014-07-28,82845.9061623
2014-07-29,90934.2487146
2014-07-30,97205.22675619999
2014-07-31,146867.8931947
2014-08-04,130644.754482
2014-08-05,121478.58282139999
2014-08-06,100799.5317566
2014-08-07,100235.5613745
2014-08-08,94832.36210960001
2014-08-11,99431.70887280001
2014-08-12,87488.8777342
2014-08-13,89527.3337037
2014-08-14,97481.84323039999
2014-08-15,95332.0224925
2014-08-18,92510.1676395
2014-08-19,88909.8935795
2014-08-20,91804.767801
2014-08-21,93813.1475393
2014-08-22,89607.8790584
2014-08-25,104647.4600166
2014-08-26,94637.10389710001
2014-08-27,90610.9251923
2014-08-28,103585.3874752
2014-08-29,151992.787708
2014-09-01,81999.73227739999
2014-09-02,113859.2621072
2014-09-03,112481.0368084
2014-09-04,109695.1775869
2014-09-05,125609.51364830001
2014-09-08,117887.2400932
2014-09-09,104772.4142412
2014-09-10,97139.9231912
2014-09-11,103816.8864889
2014-09-12,114259.484463
2014-09-15,112879.9039979
2014-09-16,100230.7312998
2014-09-17,121783.03658680001
2014-09-18,108344.9256643
2014-09-19,108343.2355475
2014-09-22,112632.8570778
2014-09-23,93966.6215994
2014-09-24,112899.8080068
2014-09-25,120685.5149074
2014-09-26,114645.59482330001
2014-09-29,122499.0864505
2014-09-30,160179.4147937
2014-10-01,123179.40790019999
2014-10-02,117152.238454
2014-10-03,129416.1215741
2014-10-06,116935.0360464
2014-10-07,113195.11633589999
2014-10-08,117825.938172
2014-10-09,110045.30821510001
2014-10-10,125149.82944039999
2014-10-13,79373.48114060001
2014-10-14,113641.5340628
2014-10-15,98144.3716534
2014-10-16,97960.7890343
2014-10-17,115367.2212883
2014-10-20,115432.5249853
2014-10-21,101959.9095689
2014-10-22,106430.914798
2014-10-23,106612.0743298
2014-10-24,114321.296898
2014-10-27,99857.2229545
2014-10-28,102670.9100898
2014-10-29,104559.5392583
2014-10-30,107653.6646401
2014-10-31,145845.9562348
2014-11-03,120511.2942583
2014-11-04,121543.6352527
2014-11-05,117065.3861267
2014-11-06,116021.6003887
2014-11-07,121899.9964547
2014-11-10,127002.9275279
2014-11-11,69862.8447734
2014-11-12,113611.1399734
2014-11-13,109009.9983971
2014-11-14,118041.6521245
2014-11-17,115398.2274491
2014-11-18,94677.5020833
2014-11-19,112140.6846349
2014-11-20,102443.2991922
2014-11-21,100371.5199439
2014-11-24,106618.4400461
2014-11-25,113013.8814089
2014-11-26,118772.74423410001
2014-11-27,80862.5748265
2014-11-28,176226.7648185
2014-12-01,121437.1426928
2014-12-02,121499.234301
2014-12-03,116405.38025680001
2014-12-04,115128.80686669999
2014-12-05,128413.33381319999
2014-12-08,119349.5541048
2014-12-09,101549.6384003
2014-12-10,124645.4204279
2014-12-11,138773.02520170002
2014-12-12,128340.7431397
2014-12-15,133209.4251333
2014-12-16,127436.17513510001
2014-12-17,146545.5465193
2014-12-18,167042.19725829997
2014-12-19,160994.7957209
2014-12-22,158268.1870761
2014-12-23,166123.7907358
2014-12-24,130342.16388580001
2014-12-29,150524.2003591
2014-12-30,145564.97281039998
2014-12-31,134290.4571635
