keyword,time,value
Zara,2017-04-12,75.3726436948052
Zara,2017-04-13,78.83067388603567
Zara,2017-04-14,84.17847052923426
Zara,2017-04-15,89.57138688474534
Zara,2017-04-16,80.0116429194941
Zara,2017-04-17,69.26809574104362
Zara,2017-04-18,63.84327934628838
Zara,2017-04-19,75.13822109217249
Zara,2017-04-20,71.48545701198114
Zara,2017-04-21,76.13123768466332
Zara,2017-04-22,84.7323145941941
Zara,2017-04-23,67.04635219661873
Zara,2017-04-24,73.91437984393355
Zara,2017-04-25,64.99477531836955
Zara,2017-04-26,73.81198809531358
Zara,2017-04-27,71.0922764061149
Zara,2017-04-28,74.07907718522142
Zara,2017-04-29,73.30855062662977
Zara,2017-04-30,75.83847556633341
Zara,2017-05-01,68.7364306725909
Zara,2017-05-02,58.41925809482066
Zara,2017-05-03,73.48206702799652
Zara,2017-05-04,64.52040560467945
Zara,2017-05-05,68.64930659762285
Zara,2017-05-06,79.47728496999954
Zara,2017-05-07,73.93700237393045
Zara,2017-05-08,65.92317655222236
Zara,2017-05-09,62.97479854025303
Zara,2017-05-10,62.8462114274964
Zara,2017-05-11,71.55256763734772
Zara,2017-05-12,70.08598552619836
Zara,2017-05-13,78.25636705919676
Zara,2017-05-14,71.76249646469921
Zara,2017-05-15,63.64907060131115
Zara,2017-05-16,66.10679836917441
Zara,2017-05-17,72.31850702970986
Zara,2017-05-18,59.093470487917294
Zara,2017-05-19,63.83051331629548
Zara,2017-05-20,90.21892900287358
Zara,2017-05-21,82.49362758643241
Zara,2017-05-22,66.45684067994543
Zara,2017-05-23,62.3996824456897
Zara,2017-05-24,77.78094187925669
Zara,2017-05-25,70.81536018281597
Zara,2017-05-26,85.29324696328231
Zara,2017-05-27,104.69298357617299
Zara,2017-05-28,67.66001535171576
Zara,2017-05-29,83.42633295586492
Zara,2017-05-30,72.19091430221827
Zara,2017-05-31,68.52083528977292
Zara,2017-06-01,75.06276298020195
Zara,2017-06-02,93.8459203226103
Zara,2017-06-03,84.43614428915677
Zara,2017-06-04,72.80655455352446
Zara,2017-06-05,81.60891063166164
Zara,2017-06-06,74.53020008021291
Zara,2017-06-07,69.12232918773853
Zara,2017-06-08,66.18731827287189
Zara,2017-06-09,73.50476446773257
Zara,2017-06-10,79.28496902897776
Zara,2017-06-11,79.11682018402232
Zara,2017-06-12,68.47028173482461
Zara,2017-06-13,78.30333813122307
Zara,2017-06-14,76.7757825682024
Zara,2017-06-15,83.05590075412209
Zara,2017-06-16,80.38146795023641
Zara,2017-06-17,84.12659679833617
Zara,2017-06-18,67.23852488299836
Zara,2017-06-19,68.2830788561455
Zara,2017-06-20,75.82221504051415
Zara,2017-06-21,79.70729166539205
Zara,2017-06-22,96.13294985719193
Zara,2017-06-23,89.00827510313306
Zara,2017-06-24,89.05064575368964
Zara,2017-06-25,84.55056510425825
Zara,2017-06-26,74.49574020241026
Zara,2017-06-27,67.22718240539763
Zara,2017-06-28,86.00348106468797
Zara,2017-06-29,75.9664461220921
Zara,2017-06-30,64.46497057407478
Zara,2017-07-01,80.8529982226516
Zara,2017-07-02,72.0856254402693
Zara,2017-07-03,65.13857202132615
Zara,2017-07-04,64.04661712983749
Zara,2017-07-05,67.00213034394619
Zara,2017-07-06,70.4268671514125
Zara,2017-07-07,64.77678571073639
Zara,2017-07-08,72.82926318264805
Zara,2017-07-09,64.74914357011971
Zara,2017-07-10,64.41674345862715
Zara,2017-07-11,59.07993971969823
Zara,2017-07-12,57.56095589840689
Zara,2017-07-13,65.95514644898881
Zara,2017-07-14,60.0414976310427
Zara,2017-07-15,72.94344876268799
Zara,2017-07-16,56.138770333727194
Zara,2017-07-17,56.09721953763022
Zara,2017-07-18,65.0268604699822
Zara,2017-07-19,56.65844287856493
Zara,2017-07-20,59.266267819267924
Zara,2017-07-21,54.8974188482662
Zara,2017-07-22,59.99331257248201
Zara,2017-07-23,63.405866510577894
Zara,2017-07-24,51.47747531956773
Zara,2017-07-25,59.65743725196354
Zara,2017-07-26,53.53908047278139
Zara,2017-07-27,56.30079230035997
Zara,2017-07-28,52.30317644861765
Zara,2017-07-29,58.78966984988605
Zara,2017-07-30,59.71986605400907
Zara,2017-07-31,53.132132446697746
Zara,2017-08-01,53.92553886112413
Zara,2017-08-02,51.90006940972468
Zara,2017-08-03,56.76633938263561
Zara,2017-08-04,53.64378710487465
Zara,2017-08-05,59.93008418565371
Zara,2017-08-06,55.253914435324006
Zara,2017-08-07,49.282258800740124
Zara,2017-08-08,61.34380705385114
Zara,2017-08-09,56.871483296927295
Zara,2017-08-10,57.279230140702616
Zara,2017-08-11,60.80260287599249
Zara,2017-08-12,70.81008685455485
Zara,2017-08-13,55.30107121145417
Zara,2017-08-14,61.70762913375579
Zara,2017-08-15,64.04430217717487
Zara,2017-08-16,59.52869675797797
Zara,2017-08-17,56.958358877174874
Zara,2017-08-18,67.32713633678233
Zara,2017-08-19,78.3271018830385
Zara,2017-08-20,66.6503110669018
Zara,2017-08-21,73.06968428730724
Zara,2017-08-22,68.63228790328672
Zara,2017-08-23,61.0375170096797
Zara,2017-08-24,68.89224308831875
Zara,2017-08-25,69.49929101412128
Zara,2017-08-26,61.49522623785468
Zara,2017-08-27,60.6798491124124
Zara,2017-08-28,71.69855398341258
Zara,2017-08-29,70.5709332134843
Zara,2017-08-30,76.62567657037853
Zara,2017-08-31,69.4544515402531
Zara,2017-09-01,83.18013815578995
Zara,2017-09-02,98.92613584012956
Zara,2017-09-03,87.30148447164206
Zara,2017-09-04,82.4455862373148
Zara,2017-09-05,69.5704202724103
Zara,2017-09-06,77.48085492423648
Zara,2017-09-07,76.53298519663589
Zara,2017-09-08,79.15812608946037
Zara,2017-09-09,99.151027151952
Zara,2017-09-10,79.00683125794106
Zara,2017-09-11,81.0966529256394
Zara,2017-09-12,80.15685199427502
Zara,2017-09-13,83.2452073030499
Zara,2017-09-14,82.18111156597506
Zara,2017-09-15,89.79688993769227
Zara,2017-09-16,101.78631022877599
Zara,2017-09-17,86.6299737636005
Zara,2017-09-18,92.97451730693503
Zara,2017-09-19,86.17266292598083
Zara,2017-09-20,88.07637971440987
Zara,2017-09-21,84.21845493332276
Zara,2017-09-22,87.46823006593813
Zara,2017-09-23,95.3394421095459
Zara,2017-09-24,91.71148258332285
Zara,2017-09-25,78.35628622209256
Zara,2017-09-26,86.3120395034139
Zara,2017-09-27,85.4227783031672
Zara,2017-09-28,81.30264487759091
Zara,2017-09-29,86.14234813092816
Zara,2017-09-30,92.4275745756294
Zara,2017-10-01,96.00015731439643
Zara,2017-10-02,82.92582866019355
Zara,2017-10-03,83.18780990275565
Zara,2017-10-04,84.92853904065089
Zara,2017-10-05,91.49799327017112
Zara,2017-10-06,85.73910707288636
Zara,2017-10-07,109.59754331850971
Zara,2017-10-08,88.88642217341639
Zara,2017-10-09,78.61249791545163
Zara,2017-10-10,77.89354818570692
Zara,2017-10-11,78.62916772442286
Zara,2017-10-12,86.59390285833419
Zara,2017-10-13,83.98290242775198
Zara,2017-10-14,93.57354358993007
Zara,2017-10-15,80.66919331691236
Zara,2017-10-16,80.30670349065291
Zara,2017-10-17,72.33685585749554
Zara,2017-10-18,79.78380305694975
Zara,2017-10-19,75.93409896680902
Zara,2017-10-20,81.26393935675405
Zara,2017-10-21,86.92642313128928
Zara,2017-10-22,86.74599380840777
Zara,2017-10-23,88.09423854322806
Zara,2017-10-24,84.55499475481115
Zara,2017-10-25,83.58705144511497
Zara,2017-10-26,87.19545941986175
Zara,2017-10-27,86.87880325748205
Zara,2017-10-28,98.83789347589672
Zara,2017-10-29,88.34525011059556
Zara,2017-10-30,83.06149553545319
Zara,2017-10-31,85.4050294918252
Zara,2017-11-01,88.9781975622048
Zara,2017-11-02,97.96681198448454
Zara,2017-11-03,97.41627843924601
Zara,2017-11-04,97.89475702328775
Zara,2017-11-05,96.71856434506473
Zara,2017-11-06,97.20174669354182
Zara,2017-11-07,97.25905122713634
Zara,2017-11-08,93.12098242844306
Zara,2017-11-09,90.32148052537696
Zara,2017-11-10,89.98337396914354
Zara,2017-11-11,98.121815178129
Zara,2017-11-12,84.82144612251926
Zara,2017-11-13,83.56688130716843
Zara,2017-11-14,84.02439734755262
Zara,2017-11-15,89.64268163078417
Zara,2017-11-16,83.43741148109278
Zara,2017-11-17,98.42714663484642
Zara,2017-11-18,106.40544929161521
Zara,2017-11-19,107.16256029048341
Zara,2017-11-20,105.6897166196183
Zara,2017-11-21,110.88317447693734
Zara,2017-11-22,111.91565950469527
Zara,2017-11-23,123.62454767038432
Zara,2017-11-24,169.91004458362073
Zara,2017-11-25,127.10061651889745
Zara,2017-11-26,104.27102733092855
Zara,2017-11-27,95.96645308810943
Zara,2017-11-28,86.70790156495508
Zara,2017-11-29,86.6872002459694
Zara,2017-11-30,93.34405348222674
Zara,2017-12-01,85.03625134413842
Zara,2017-12-02,94.50802645731028
Zara,2017-12-03,97.79130995137251
Zara,2017-12-04,80.82570818650828
Zara,2017-12-05,85.02014735019536
Zara,2017-12-06,85.83280557411426
Zara,2017-12-07,86.15095601939436
Zara,2017-12-08,91.42833687949549
Zara,2017-12-09,87.95040063691563
Zara,2017-12-10,87.58704806993285
Zara,2017-12-11,78.54060123310572
Zara,2017-12-12,78.05449705986732
Zara,2017-12-13,77.94812826175189
Zara,2017-12-14,82.5092188695105
Zara,2017-12-15,80.60202517577743
Zara,2017-12-16,87.55747411239054
Zara,2017-12-17,87.976775491139
Zara,2017-12-18,82.85992047464178
Zara,2017-12-19,79.07343690232129
Zara,2017-12-20,76.3767186767095
Zara,2017-12-21,77.4164328611457
Zara,2017-12-22,90.53359081090142
Zara,2017-12-23,84.20879385279366
Zara,2017-12-24,77.28951956366977
Zara,2017-12-25,83.76112653439009
Zara,2017-12-26,115.17270740713954
Zara,2017-12-27,106.88142419121132
Zara,2017-12-28,96.82283813992606
Zara,2017-12-29,94.45461967278246
Zara,2017-12-30,93.81097146500997
Zara,2017-12-31,75.63723638954778
Zara,2018-01-01,76.0836937307613
Zara,2018-01-02,87.30598181650487
Zara,2018-01-03,73.77460036214757
Zara,2018-01-04,72.00615158804746
Zara,2018-01-05,68.96472055882907
Zara,2018-01-06,83.17697672661416
Zara,2018-01-07,66.12069058260161
Zara,2018-01-08,69.44715388190862
Zara,2018-01-09,68.21353459865733
Zara,2018-01-10,70.52023799029008
Zara,2018-01-11,69.9511014753509
Zara,2018-01-12,68.35077179735848
Zara,2018-01-13,67.18139369588187
Zara,2018-01-14,64.09243068776743
Zara,2018-01-15,65.14741379588851
Zara,2018-01-16,59.16741360106954
Zara,2018-01-17,61.55122029659268
Zara,2018-01-18,63.68636949405695
Zara,2018-01-19,61.34683103153358
Zara,2018-01-20,73.75641510348636
Zara,2018-01-21,68.27289458483631
Zara,2018-01-22,57.747943304068414
Zara,2018-01-23,59.26459413209318
Zara,2018-01-24,56.62203655477289
Zara,2018-01-25,61.60996930988146
Zara,2018-01-26,56.583945305420215
Zara,2018-01-27,67.28881689265076
Zara,2018-01-28,64.79632797781632
Zara,2018-01-29,59.4368392317936
Zara,2018-01-30,66.57829390829059
Zara,2018-01-31,63.04847407541732
Zara,2018-02-01,60.69260295652358
Zara,2018-02-02,66.4758544476166
Zara,2018-02-03,79.49132864441526
Zara,2018-02-04,70.76758374195803
Zara,2018-02-05,59.4981997052797
Zara,2018-02-06,55.62822853092063
Zara,2018-02-07,57.954639733377206
Zara,2018-02-08,61.344503254646625
Zara,2018-02-09,55.45175692778504
Zara,2018-02-10,66.10145514001151
Zara,2018-02-11,54.95702647929104
Zara,2018-02-12,63.79465192812226
Zara,2018-02-13,63.16784688169848
Zara,2018-02-14,58.79563317900424
Zara,2018-02-15,51.04817404345519
Zara,2018-02-16,58.433630764134335
Zara,2018-02-17,65.47918050321444
Zara,2018-02-18,58.71705123288591
Zara,2018-02-19,64.08788226709537
Zara,2018-02-20,54.884396873465775
Zara,2018-02-21,58.295083980375026
Zara,2018-02-22,54.2694355260864
Zara,2018-02-23,59.97068641497489
Zara,2018-02-24,69.14307812753346
Zara,2018-02-25,61.01428431285787
Zara,2018-02-26,57.27977432822158
Zara,2018-02-27,62.33832117184352
Zara,2018-02-28,66.25104223362506
Zara,2018-03-01,67.31518667252492
Zara,2018-03-02,69.22564374865252
Zara,2018-03-03,64.57914894522082
Zara,2018-03-04,74.17887555240556
Zara,2018-03-05,54.91544435799767
Zara,2018-03-06,59.302678321614465
Zara,2018-03-07,61.75612915973033
Zara,2018-03-08,55.298220063475576
Zara,2018-03-09,71.6889558045654
Zara,2018-03-10,74.03540154805296
Zara,2018-03-11,70.35776052020883
Zara,2018-03-12,57.25415629759071
Zara,2018-03-13,70.25408916475428
Zara,2018-03-14,57.08434225820383
Zara,2018-03-15,54.19365454097563
Zara,2018-03-16,76.99932436664048
Zara,2018-03-17,72.66672064480834
Zara,2018-03-18,70.13643824280547
Zara,2018-03-19,55.811998391119445
Zara,2018-03-20,58.56613269941684
Zara,2018-03-21,58.26813107555766
Zara,2018-03-22,68.95334916022661
Zara,2018-03-23,64.55612647319757
Zara,2018-03-24,77.07707388480372
Zara,2018-03-25,66.97658949210619
Zara,2018-03-26,63.25321190959067
Zara,2018-03-27,66.86936552194925
Zara,2018-03-28,67.96020036417016
Zara,2018-03-29,72.54086885625316
Zara,2018-03-30,72.80092693320317
Zara,2018-03-31,79.98099788281851
Zara,2018-04-01,61.346313775024505
Zara,2018-04-02,60.973604129279565
Zara,2018-04-03,71.24367588090763
Zara,2018-04-04,72.02581893705276
Zara,2018-04-05,76.23256048941475
Zara,2018-04-06,68.866120505234
Zara,2018-04-07,74.22771475925425
Zara,2018-04-08,68.09632950984994
Zara,2018-04-09,66.00060805685409
Zara,2018-04-10,61.8451959515466
Zara,2018-04-11,71.42989354144734
Zara,2018-04-12,63.716514349598825
Zara,2018-04-13,53.357352731865014
Zara,2018-04-14,73.40798474328994
Zara,2018-04-15,77.70288674679409
Zara,2018-04-16,68.65492144601136
Zara,2018-04-17,58.83729974099495
Zara,2018-04-18,68.30052969546703
Zara,2018-04-19,62.15672728008607
Zara,2018-04-20,59.173168040722636
Zara,2018-04-21,74.18722794269972
Zara,2018-04-22,60.60152625240433
Zara,2018-04-23,69.10980744081208
Zara,2018-04-24,53.51570093357613
Zara,2018-04-25,59.45416308078521
Zara,2018-04-26,67.75690817424598
Zara,2018-04-27,67.11544966612921
Zara,2018-04-28,80.94261158691194
Zara,2018-04-29,66.48454136156309
Zara,2018-04-30,68.9511289619609
Zara,2018-05-01,62.486473071718294
Zara,2018-05-02,65.61143362949315
Zara,2018-05-03,67.7516811534201
Zara,2018-05-04,59.202769743732
Zara,2018-05-05,75.2535935852276
Zara,2018-05-06,59.1211138501231
Zara,2018-05-07,61.64237823804592
Zara,2018-05-08,55.78930188166542
Zara,2018-05-09,50.5445123919378
Zara,2018-05-10,76.14417592788577
Zara,2018-05-11,82.78283046077561
Zara,2018-05-12,63.64330325204787
Zara,2018-05-13,57.75313707150936
Zara,2018-05-14,56.60300124939728
Zara,2018-05-15,60.17438762561518
Zara,2018-05-16,49.65683494678919
Zara,2018-05-17,57.957853980392244
Zara,2018-05-18,55.40269279618985
Zara,2018-05-19,75.35539680552495
Zara,2018-05-20,67.44908976237197
Zara,2018-05-21,73.13552457755654
Zara,2018-05-22,49.667018062091486
Zara,2018-05-23,54.628629372927094
Zara,2018-05-24,61.874495995342485
Zara,2018-05-25,55.36421148047026
Zara,2018-05-26,76.80283259490736
Zara,2018-05-27,63.873380286026425
Zara,2018-05-28,60.23688566970955
Zara,2018-05-29,67.8860607759536
Zara,2018-05-30,52.43891132050839
Zara,2018-05-31,70.12323129681975
Zara,2018-06-01,64.80376751555383
Zara,2018-06-02,77.29325607666507
Zara,2018-06-03,66.12724630546441
Zara,2018-06-04,63.25679503319665
Zara,2018-06-05,59.29826449153158
Zara,2018-06-06,69.24943470512088
Zara,2018-06-07,54.452926139186005
Zara,2018-06-08,67.76187803827155
Zara,2018-06-09,77.57668969832525
Zara,2018-06-10,72.42847050706266
Zara,2018-06-11,65.82263756530614
Zara,2018-06-12,69.83268141772989
Zara,2018-06-13,69.39295877721514
Zara,2018-06-14,65.4473858670843
Zara,2018-06-15,60.35266856056051
Zara,2018-06-16,72.12341717796583
Zara,2018-06-17,50.756749303029245
Zara,2018-06-18,59.65971803406997
Zara,2018-06-19,56.08464018070015
Zara,2018-06-20,74.67879367300675
Zara,2018-06-21,92.98560948504766
Zara,2018-06-22,72.82892026275185
Zara,2018-06-23,84.46570625791053
Zara,2018-06-24,86.75232492688988
Zara,2018-06-25,65.74606338391675
Zara,2018-06-26,66.92147391653083
Zara,2018-06-27,77.69917623075095
Zara,2018-06-28,63.31467404522576
Zara,2018-06-29,65.9789138691135
Zara,2018-06-30,70.47818712152994
Zara,2018-07-01,62.01830355230102
Zara,2018-07-02,60.0543713138779
Zara,2018-07-03,59.132652213433076
Zara,2018-07-04,66.8723393201024
Zara,2018-07-05,67.15282414788638
Zara,2018-07-06,54.19956037379454
Zara,2018-07-07,64.74507877075263
Zara,2018-07-08,62.21725263043339
Zara,2018-07-09,54.544233658897895
Zara,2018-07-10,62.25774210775754
Zara,2018-07-11,53.1967630494328
Zara,2018-07-12,56.96201576932234
Zara,2018-07-13,59.25903036431469
Zara,2018-07-14,60.42712312562469
Zara,2018-07-15,59.1768921524755
Zara,2018-07-16,54.848006923287024
Zara,2018-07-17,50.40794262911034
Zara,2018-07-18,51.230235434776446
Zara,2018-07-19,54.18700608164514
Zara,2018-07-20,47.96976802206824
Zara,2018-07-21,64.33852602517314
Zara,2018-07-22,57.97913187155874
Zara,2018-07-23,63.10104115709285
Zara,2018-07-24,63.022231171379275
Zara,2018-07-25,47.31643772378423
Zara,2018-07-26,47.58326151898781
Zara,2018-07-27,48.510283784310076
Zara,2018-07-28,57.74137513327224
Zara,2018-07-29,55.034776504375316
Zara,2018-07-30,63.5352877286185
Zara,2018-07-31,48.31183907051873
Zara,2018-08-01,56.52322549317367
Zara,2018-08-02,51.595496190170735
Zara,2018-08-03,46.68178444751672
Zara,2018-08-04,54.85502152393816
Zara,2018-08-05,53.97944651931625
Zara,2018-08-06,43.3148638602459
Zara,2018-08-07,45.71885274162137
Zara,2018-08-08,46.27383516041563
Zara,2018-08-09,63.10547040805519
Zara,2018-08-10,61.96749071339737
Zara,2018-08-11,57.179043527969355
Zara,2018-08-12,62.31278046029878
Zara,2018-08-13,60.76752378838633
Zara,2018-08-14,53.74630399718128
Zara,2018-08-15,47.83802650227047
Zara,2018-08-16,58.842491662728776
Zara,2018-08-17,58.769190216303315
Zara,2018-08-18,53.793678652219086
Zara,2018-08-19,45.60019964455046
Zara,2018-08-20,58.141968031964794
Zara,2018-08-21,54.285442883115934
Zara,2018-08-22,56.32678916546957
Zara,2018-08-23,53.11792439431146
Zara,2018-08-24,61.3408712786683
Zara,2018-08-25,58.138050625384835
Zara,2018-08-26,61.85105027526677
Zara,2018-08-27,68.28006430350791
Zara,2018-08-28,62.10650455163997
Zara,2018-08-29,64.85536259684984
Zara,2018-08-30,67.40828431361297
Zara,2018-08-31,77.54486682851345
Zara,2018-09-01,77.05924882029176
Zara,2018-09-02,70.6769146858987
Zara,2018-09-03,65.1866937390406
Zara,2018-09-04,65.40070791395874
Zara,2018-09-05,60.25107676158687
Zara,2018-09-06,67.3020453444743
Zara,2018-09-07,69.06957062898303
Zara,2018-09-08,79.90981639285965
Zara,2018-09-09,67.82217176431294
Zara,2018-09-10,72.04511272940209
Zara,2018-09-11,69.745737647472
Zara,2018-09-12,67.51912132106467
Zara,2018-09-13,67.14204723489284
Zara,2018-09-14,66.54160132395849
Zara,2018-09-15,80.73407178237014
Zara,2018-09-16,72.20958506333002
Zara,2018-09-17,66.10535045748466
Zara,2018-09-18,64.10561063752455
Zara,2018-09-19,59.874405060370336
Zara,2018-09-20,59.66749223876093
Zara,2018-09-21,58.752952269922595
Zara,2018-09-22,88.73038586388559
Zara,2018-09-23,73.80887253762884
Zara,2018-09-24,71.47932994996732
Zara,2018-09-25,86.14053109428133
Zara,2018-09-26,80.77615339815539
Zara,2018-09-27,75.92408650170881
Zara,2018-09-28,73.06498331103718
Zara,2018-09-29,89.89264601363466
Zara,2018-09-30,80.20453465102817
Zara,2018-10-01,70.00709842913649
Zara,2018-10-02,71.51579844122975
Zara,2018-10-03,74.94598675620186
Zara,2018-10-04,78.53321866122786
Zara,2018-10-05,80.27244335293915
Zara,2018-10-06,85.45699495948901
Zara,2018-10-07,77.40485077063342
Zara,2018-10-08,71.32555670589315
Zara,2018-10-09,79.40982166721957
Zara,2018-10-10,61.13711120905141
Zara,2018-10-11,60.53834103081117
Zara,2018-10-12,76.23156842512878
Zara,2018-10-13,81.41697585088451
Zara,2018-10-14,70.58530062875616
Zara,2018-10-15,78.14398142703733
Zara,2018-10-16,74.43060509207324
Zara,2018-10-17,86.07224632606209
Zara,2018-10-18,79.30384955616057
Zara,2018-10-19,80.83269152124794
Zara,2018-10-20,80.87412428379974
Zara,2018-10-21,80.31037020155453
Zara,2018-10-22,77.63154482128841
Zara,2018-10-23,77.56956804265633
Zara,2018-10-24,83.01171303276084
Zara,2018-10-25,78.02245291672084
Zara,2018-10-26,79.18510021120834
Zara,2018-10-27,91.15137278579238
Zara,2018-10-28,91.93357503146315
Zara,2018-10-29,81.46150109053082
Zara,2018-10-30,89.92813140933458
Zara,2018-10-31,86.33229583370502
Zara,2018-11-01,76.44854068535992
Zara,2018-11-02,83.35762025396797
Zara,2018-11-03,100.8839780585341
Zara,2018-11-04,89.72861829712375
Zara,2018-11-05,77.09117676440567
Zara,2018-11-06,74.28014000656589
Zara,2018-11-07,81.93712428272502
Zara,2018-11-08,75.19949959425452
Zara,2018-11-09,87.06114813180778
Zara,2018-11-10,93.24553167311112
Zara,2018-11-11,79.7728190569444
Zara,2018-11-12,74.80055591373406
Zara,2018-11-13,83.95522328129536
Zara,2018-11-14,76.36520812571888
Zara,2018-11-15,75.78265076749598
Zara,2018-11-16,91.9058277243248
Zara,2018-11-17,110.53897928422595
Zara,2018-11-18,95.2703828119315
Zara,2018-11-19,100.76391647072569
Zara,2018-11-20,98.54785880980012
Zara,2018-11-21,98.40685776689685
Zara,2018-11-22,129.2136449485048
Zara,2018-11-23,148.70174936246644
Zara,2018-11-24,110.45887188635598
Zara,2018-11-25,93.16320615154895
Zara,2018-11-26,90.56943213882188
Zara,2018-11-27,84.02132326845454
Zara,2018-11-28,75.66582625109385
Zara,2018-11-29,79.4704334703461
Zara,2018-11-30,79.82042618684255
Zara,2018-12-01,87.94408891645354
Zara,2018-12-02,88.69415933641181
Zara,2018-12-03,79.87175101203394
Zara,2018-12-04,84.73545329295062
Zara,2018-12-05,77.21960570058516
Zara,2018-12-06,78.65794881419043
Zara,2018-12-07,80.38866314844452
Zara,2018-12-08,86.74265844598939
Zara,2018-12-09,83.1355036125471
Zara,2018-12-10,78.4106014345086
Zara,2018-12-11,74.83828636718776
Zara,2018-12-12,75.23179892503859
Zara,2018-12-13,79.44924320325724
Zara,2018-12-14,74.53490630218153
Zara,2018-12-15,81.76083492874571
Zara,2018-12-16,93.66824008216732
Zara,2018-12-17,81.95717744991865
Zara,2018-12-18,72.93391360989514
Zara,2018-12-19,79.35057168730603
Zara,2018-12-20,74.17906681775611
Zara,2018-12-21,74.0212196761236
Zara,2018-12-22,86.01501112914087
Zara,2018-12-23,88.02468028099545
Zara,2018-12-24,83.47289939044722
Zara,2018-12-25,95.53188639383201
Zara,2018-12-26,103.08999864746521
Zara,2018-12-27,104.59255060061498
Zara,2018-12-28,94.41923061118806
Zara,2018-12-29,87.12362283852913
Zara,2018-12-30,75.21609134739583
Zara,2018-12-31,76.64547884899542
Zara,2019-01-01,75.69218702284596
Zara,2019-01-02,82.79454112253902
Zara,2019-01-03,69.16001156607246
Zara,2019-01-04,67.59122954654018
Zara,2019-01-05,72.71465889972097
Zara,2019-01-06,64.80059969914466
Zara,2019-01-07,62.74526413546654
Zara,2019-01-08,59.63893866662025
Zara,2019-01-09,67.65382403242148
Zara,2019-01-10,71.30475862182212
Zara,2019-01-11,69.62931804609636
Zara,2019-01-12,82.61631649993285
Zara,2019-01-13,69.18380530679062
Zara,2019-01-14,62.380029010216276
Zara,2019-01-15,65.16012402977184
Zara,2019-01-16,59.639037169918055
Zara,2019-01-17,57.20545701496023
Zara,2019-01-18,60.10504046678474
Zara,2019-01-19,75.47576839144074
Zara,2019-01-20,49.74268325288578
Zara,2019-01-21,62.239758983930926
Zara,2019-01-22,55.86314862770024
Zara,2019-01-23,54.88322101910286
Zara,2019-01-24,53.49458290007759
Zara,2019-01-25,67.18239588186691
Zara,2019-01-26,63.150198160891094
Zara,2019-01-27,58.277432833857304
Zara,2019-01-28,51.80791716281084
Zara,2019-01-29,53.32270931087313
Zara,2019-01-30,45.37478256521497
Zara,2019-01-31,59.88454576316151
Zara,2019-02-01,65.25239819911825
Zara,2019-02-02,63.47511636461579
Zara,2019-02-03,62.25209535537162
Zara,2019-02-04,57.163871521246094
Zara,2019-02-05,62.56660863519559
Zara,2019-02-06,59.21181896106039
Zara,2019-02-07,62.27619475172703
Zara,2019-02-08,63.86908991317801
Zara,2019-02-09,74.16382376479508
Zara,2019-02-10,55.625845218388235
Zara,2019-02-11,68.3568415670915
Zara,2019-02-12,58.27596553203607
Zara,2019-02-13,53.077595785015504
Zara,2019-02-14,66.66753084182177
Zara,2019-02-15,60.62899725237894
Zara,2019-02-16,65.35856524329137
Zara,2019-02-17,61.206736910791754
Zara,2019-02-18,56.82459673100173
Zara,2019-02-19,55.42022599344595
Zara,2019-02-20,58.75806940972787
Zara,2019-02-21,55.20883230283904
Zara,2019-02-22,65.27955737732714
Zara,2019-02-23,67.42674489646373
Zara,2019-02-24,73.50795685823869
Zara,2019-02-25,54.123797230883476
Zara,2019-02-26,57.247420071251206
Zara,2019-02-27,72.49574689773831
Zara,2019-02-28,63.6112897452695
Zara,2019-03-01,74.77919899768386
Zara,2019-03-02,63.728355111959445
Zara,2019-03-03,72.64502704879473
Zara,2019-03-04,56.72911718320705
Zara,2019-03-05,51.750731896202716
Zara,2019-03-06,58.83269963977601
Zara,2019-03-07,65.94471557701158
Zara,2019-03-08,55.36213058067188
Zara,2019-03-09,70.94928690411317
Zara,2019-03-10,69.87212993760195
Zara,2019-03-11,51.222472858680845
Zara,2019-03-12,56.71771120831714
Zara,2019-03-13,56.22655841087668
Zara,2019-03-14,56.646389239023705
Zara,2019-03-15,57.81679962896756
Zara,2019-03-16,74.09395335184543
Zara,2019-03-17,69.9483501226858
Zara,2019-03-18,57.275429639184
Zara,2019-03-19,64.5469133514978
Zara,2019-03-20,66.9803732914489
Zara,2019-03-21,56.47540420596387
Zara,2019-03-22,58.456050316314865
Zara,2019-03-23,80.78211078028272
Zara,2019-03-24,76.19608044584817
Zara,2019-03-25,65.16125212422257
Zara,2019-03-26,63.08258539063046
Zara,2019-03-27,67.67123763803086
Zara,2019-03-28,60.474572058277815
Zara,2019-03-29,65.7136023908576
Zara,2019-03-30,81.06246970366604
Zara,2019-03-31,68.66581477214929
Zara,2019-04-01,58.20207643743092
Zara,2019-04-02,62.265600800208546
Zara,2019-04-03,60.164263540829545
Zara,2019-04-04,53.822913430588684
Zara,2019-04-05,73.47771662969221
Zara,2019-04-06,72.5312924000101
Zara,2019-04-07,67.98647157930765
Zara,2019-04-08,61.51881857886367
Zara,2019-04-09,58.754814428665384
Zara,2019-04-10,56.350651324354445
Zara,2019-04-11,62.43141206998424
Zara,2019-04-12,69.61234031216694
Zara,2019-04-13,57.997162665475244
Zara,2019-04-14,67.92750135152436
Zara,2019-04-15,53.6256169687117
Zara,2019-04-16,62.73151667213768
Zara,2019-04-17,45.84074859877665
